actual,assigned,Actual,ALGO,NAÏVE,,,Error,
-1,-0.37193993,FALSE,FALSE,TRUE,0,1,0,
-1,1.0335137,FALSE,TRUE,TRUE,0,0,1,
1,0.96801018,TRUE,TRUE,TRUE,0,0,0,
-1,0.99998518,FALSE,TRUE,TRUE,0,0,1,
1,1.0034781,TRUE,TRUE,TRUE,0,0,0,
1,0.98362844,TRUE,TRUE,TRUE,0,0,0,
1,0.84963013,TRUE,TRUE,TRUE,0,0,0,
1,0.8590421,TRUE,TRUE,TRUE,0,0,0,
1,0.66448834,TRUE,TRUE,TRUE,0,0,0,
1,1.0656034,TRUE,TRUE,TRUE,0,0,0,
-1,0.97668736,FALSE,TRUE,TRUE,0,0,1,
1,0.61488827,TRUE,TRUE,TRUE,0,0,0,
1,0.96094643,TRUE,TRUE,TRUE,0,0,0,
1,0.99838641,TRUE,TRUE,TRUE,0,0,0,
1,1.077632,TRUE,TRUE,TRUE,0,0,0,
1,0.9837269,TRUE,TRUE,TRUE,0,0,0,
1,0.49015627,TRUE,TRUE,TRUE,0,0,0,
1,0.85820127,TRUE,TRUE,TRUE,0,0,0,
-1,0.89541951,FALSE,TRUE,TRUE,0,0,1,
1,1.0571384,TRUE,TRUE,TRUE,0,0,0,
1,1.0110136,TRUE,TRUE,TRUE,0,0,0,
1,1.0121437,TRUE,TRUE,TRUE,0,0,0,
1,0.84068795,TRUE,TRUE,TRUE,0,0,0,
1,0.62401081,TRUE,TRUE,TRUE,0,0,0,
1,1.022382,TRUE,TRUE,TRUE,0,0,0,
1,0.94975671,TRUE,TRUE,TRUE,0,0,0,
-1,0.85628448,FALSE,TRUE,TRUE,0,0,1,
-1,0.99181654,FALSE,TRUE,TRUE,0,0,1,
-1,0.77456539,FALSE,TRUE,TRUE,0,0,1,
1,0.99614059,TRUE,TRUE,TRUE,0,0,0,
-1,-0.62092188,FALSE,FALSE,TRUE,0,1,0,
1,0.68261526,TRUE,TRUE,TRUE,0,0,0,
-1,1.0246195,FALSE,TRUE,TRUE,0,0,1,
1,0.97948543,TRUE,TRUE,TRUE,0,0,0,
1,0.99654844,TRUE,TRUE,TRUE,0,0,0,
1,1.0604082,TRUE,TRUE,TRUE,0,0,0,
1,1.0773652,TRUE,TRUE,TRUE,0,0,0,
1,-0.38283395,TRUE,FALSE,TRUE,1,0,1,
1,-0.4316136,TRUE,FALSE,TRUE,1,0,1,
1,0.91939583,TRUE,TRUE,TRUE,0,0,0,
1,1.325961,TRUE,TRUE,TRUE,0,0,0,
1,1.0416733,TRUE,TRUE,TRUE,0,0,0,
-1,1.0166278,FALSE,TRUE,TRUE,0,0,1,
1,1.0112003,TRUE,TRUE,TRUE,0,0,0,
-1,1.1503141,FALSE,TRUE,TRUE,0,0,1,
-1,-0.21777386,FALSE,FALSE,TRUE,0,1,0,
1,-0.60718152,TRUE,FALSE,TRUE,1,0,1,
-1,0.98930034,FALSE,TRUE,TRUE,0,0,1,
1,0.99193912,TRUE,TRUE,TRUE,0,0,0,
1,-0.2291594,TRUE,FALSE,TRUE,1,0,1,
1,1.0910277,TRUE,TRUE,TRUE,0,0,0,
1,0.79784751,TRUE,TRUE,TRUE,0,0,0,
1,0.47490567,TRUE,TRUE,TRUE,0,0,0,
1,0.51719375,TRUE,TRUE,TRUE,0,0,0,
1,0.97290308,TRUE,TRUE,TRUE,0,0,0,
1,0.99779726,TRUE,TRUE,TRUE,0,0,0,
1,0.87038983,TRUE,TRUE,TRUE,0,0,0,
1,1.0577131,TRUE,TRUE,TRUE,0,0,0,
1,0.92486526,TRUE,TRUE,TRUE,0,0,0,
1,0.71172131,TRUE,TRUE,TRUE,0,0,0,
1,1.037917,TRUE,TRUE,TRUE,0,0,0,
1,0.98422427,TRUE,TRUE,TRUE,0,0,0,
1,0.95060648,TRUE,TRUE,TRUE,0,0,0,
1,0.9759261,TRUE,TRUE,TRUE,0,0,0,
1,1.0750096,TRUE,TRUE,TRUE,0,0,0,
1,1.0314963,TRUE,TRUE,TRUE,0,0,0,
-1,1.0183253,FALSE,TRUE,TRUE,0,0,1,
1,0.97547536,TRUE,TRUE,TRUE,0,0,0,
1,1.0181758,TRUE,TRUE,TRUE,0,0,0,
-1,1.004342,FALSE,TRUE,TRUE,0,0,1,
1,1.0438505,TRUE,TRUE,TRUE,0,0,0,
-1,0.98152943,FALSE,TRUE,TRUE,0,0,1,
-1,0.95512335,FALSE,TRUE,TRUE,0,0,1,
-1,-0.87003999,FALSE,FALSE,TRUE,0,1,0,
1,1.0257999,TRUE,TRUE,TRUE,0,0,0,
-1,0.83907114,FALSE,TRUE,TRUE,0,0,1,
-1,0.85819816,FALSE,TRUE,TRUE,0,0,1,
-1,1.0404431,FALSE,TRUE,TRUE,0,0,1,
1,0.73546858,TRUE,TRUE,TRUE,0,0,0,
-1,1.0406753,FALSE,TRUE,TRUE,0,0,1,
-1,0.96930186,FALSE,TRUE,TRUE,0,0,1,
1,1.0244366,TRUE,TRUE,TRUE,0,0,0,
1,0.99320282,TRUE,TRUE,TRUE,0,0,0,
1,0.49193372,TRUE,TRUE,TRUE,0,0,0,
-1,0.98778496,FALSE,TRUE,TRUE,0,0,1,
1,1.0670593,TRUE,TRUE,TRUE,0,0,0,
-1,0.99143245,FALSE,TRUE,TRUE,0,0,1,
1,1.0427103,TRUE,TRUE,TRUE,0,0,0,
1,0.6817554,TRUE,TRUE,TRUE,0,0,0,
1,0.79398036,TRUE,TRUE,TRUE,0,0,0,
-1,0.96621267,FALSE,TRUE,TRUE,0,0,1,
1,1.04212,TRUE,TRUE,TRUE,0,0,0,
-1,1.0116736,FALSE,TRUE,TRUE,0,0,1,
1,1.0263452,TRUE,TRUE,TRUE,0,0,0,
1,0.91447796,TRUE,TRUE,TRUE,0,0,0,
-1,1.046427,FALSE,TRUE,TRUE,0,0,1,
1,0.91641657,TRUE,TRUE,TRUE,0,0,0,
1,0.7731177,TRUE,TRUE,TRUE,0,0,0,
-1,1.0028768,FALSE,TRUE,TRUE,0,0,1,
-1,1.0447535,FALSE,TRUE,TRUE,0,0,1,
-1,0.97582342,FALSE,TRUE,TRUE,0,0,1,
-1,0.70050782,FALSE,TRUE,TRUE,0,0,1,
-1,0.99946987,FALSE,TRUE,TRUE,0,0,1,
1,1.0157972,TRUE,TRUE,TRUE,0,0,0,
1,0.98856022,TRUE,TRUE,TRUE,0,0,0,
-1,0.36340872,FALSE,TRUE,TRUE,0,0,1,
-1,0.88958884,FALSE,TRUE,TRUE,0,0,1,
1,0.98124701,TRUE,TRUE,TRUE,0,0,0,
1,1.0306081,TRUE,TRUE,TRUE,0,0,0,
-1,1.0286245,FALSE,TRUE,TRUE,0,0,1,
1,1.0443312,TRUE,TRUE,TRUE,0,0,0,
-1,1.0458784,FALSE,TRUE,TRUE,0,0,1,
1,0.98858388,TRUE,TRUE,TRUE,0,0,0,
1,1.0751167,TRUE,TRUE,TRUE,0,0,0,
-1,0.95611628,FALSE,TRUE,TRUE,0,0,1,
1,0.88014588,TRUE,TRUE,TRUE,0,0,0,
1,1.0236057,TRUE,TRUE,TRUE,0,0,0,
1,1.0265975,TRUE,TRUE,TRUE,0,0,0,
1,0.84620595,TRUE,TRUE,TRUE,0,0,0,
-1,0.76861093,FALSE,TRUE,TRUE,0,0,1,
-1,0.88597342,FALSE,TRUE,TRUE,0,0,1,
-1,1.0158229,FALSE,TRUE,TRUE,0,0,1,
1,1.0077655,TRUE,TRUE,TRUE,0,0,0,
1,0.68184414,TRUE,TRUE,TRUE,0,0,0,
1,1.0763569,TRUE,TRUE,TRUE,0,0,0,
1,0.91146565,TRUE,TRUE,TRUE,0,0,0,
1,1.0035031,TRUE,TRUE,TRUE,0,0,0,
1,0.99161551,TRUE,TRUE,TRUE,0,0,0,
1,0.82021105,TRUE,TRUE,TRUE,0,0,0,
-1,0.61341737,FALSE,TRUE,TRUE,0,0,1,
1,1.0261604,TRUE,TRUE,TRUE,0,0,0,
1,0.64231795,TRUE,TRUE,TRUE,0,0,0,
1,0.85383231,TRUE,TRUE,TRUE,0,0,0,
-1,0.98599999,FALSE,TRUE,TRUE,0,0,1,
1,0.98149359,TRUE,TRUE,TRUE,0,0,0,
1,0.9523306,TRUE,TRUE,TRUE,0,0,0,
-1,0.99608476,FALSE,TRUE,TRUE,0,0,1,
1,0.9372635,TRUE,TRUE,TRUE,0,0,0,
-1,0.98472024,FALSE,TRUE,TRUE,0,0,1,
1,0.98188441,TRUE,TRUE,TRUE,0,0,0,
1,-0.655338,TRUE,FALSE,TRUE,1,0,1,
-1,0.94845834,FALSE,TRUE,TRUE,0,0,1,
1,1.0246891,TRUE,TRUE,TRUE,0,0,0,
1,0.57452683,TRUE,TRUE,TRUE,0,0,0,
1,1.0045121,TRUE,TRUE,TRUE,0,0,0,
1,1.6495293,TRUE,TRUE,TRUE,0,0,0,
1,0.98660386,TRUE,TRUE,TRUE,0,0,0,
-1,1.031081,FALSE,TRUE,TRUE,0,0,1,
-1,0.98592898,FALSE,TRUE,TRUE,0,0,1,
1,0.93758178,TRUE,TRUE,TRUE,0,0,0,
1,0.79855306,TRUE,TRUE,TRUE,0,0,0,
-1,1.0107129,FALSE,TRUE,TRUE,0,0,1,
1,0.90150713,TRUE,TRUE,TRUE,0,0,0,
1,1.0234588,TRUE,TRUE,TRUE,0,0,0,
1,0.95923596,TRUE,TRUE,TRUE,0,0,0,
1,0.4905464,TRUE,TRUE,TRUE,0,0,0,
1,1.0051602,TRUE,TRUE,TRUE,0,0,0,
1,0.49300314,TRUE,TRUE,TRUE,0,0,0,
1,1.019656,TRUE,TRUE,TRUE,0,0,0,
1,-0.11398976,TRUE,FALSE,TRUE,1,0,1,
-1,0.98527395,FALSE,TRUE,TRUE,0,0,1,
1,0.91575271,TRUE,TRUE,TRUE,0,0,0,
1,0.94561732,TRUE,TRUE,TRUE,0,0,0,
1,0.87160917,TRUE,TRUE,TRUE,0,0,0,
-1,0.91525364,FALSE,TRUE,TRUE,0,0,1,
1,0.50922881,TRUE,TRUE,TRUE,0,0,0,
1,0.89425369,TRUE,TRUE,TRUE,0,0,0,
1,0.19164603,TRUE,TRUE,TRUE,0,0,0,
1,1.0194078,TRUE,TRUE,TRUE,0,0,0,
1,1.0228543,TRUE,TRUE,TRUE,0,0,0,
1,1.0656754,TRUE,TRUE,TRUE,0,0,0,
1,0.70580014,TRUE,TRUE,TRUE,0,0,0,
-1,0.63016778,FALSE,TRUE,TRUE,0,0,1,
-1,0.78531099,FALSE,TRUE,TRUE,0,0,1,
1,0.95639154,TRUE,TRUE,TRUE,0,0,0,
-1,1.0353157,FALSE,TRUE,TRUE,0,0,1,
1,1.0286466,TRUE,TRUE,TRUE,0,0,0,
1,0.89877173,TRUE,TRUE,TRUE,0,0,0,
1,0.99196595,TRUE,TRUE,TRUE,0,0,0,
-1,1.0776466,FALSE,TRUE,TRUE,0,0,1,
1,0.87240618,TRUE,TRUE,TRUE,0,0,0,
1,1.0579431,TRUE,TRUE,TRUE,0,0,0,
1,0.15723314,TRUE,TRUE,TRUE,0,0,0,
-1,0.5128512,FALSE,TRUE,TRUE,0,0,1,
1,0.98037829,TRUE,TRUE,TRUE,0,0,0,
1,0.72606797,TRUE,TRUE,TRUE,0,0,0,
-1,1.171426,FALSE,TRUE,TRUE,0,0,1,
-1,0.83254971,FALSE,TRUE,TRUE,0,0,1,
1,0.94146907,TRUE,TRUE,TRUE,0,0,0,
1,1.0431642,TRUE,TRUE,TRUE,0,0,0,
1,1.0608299,TRUE,TRUE,TRUE,0,0,0,
1,1.0346554,TRUE,TRUE,TRUE,0,0,0,
-1,0.95428147,FALSE,TRUE,TRUE,0,0,1,
1,0.87672932,TRUE,TRUE,TRUE,0,0,0,
1,0.97362807,TRUE,TRUE,TRUE,0,0,0,
-1,0.56305506,FALSE,TRUE,TRUE,0,0,1,
-1,1.0657007,FALSE,TRUE,TRUE,0,0,1,
1,1.0131903,TRUE,TRUE,TRUE,0,0,0,
1,0.95411442,TRUE,TRUE,TRUE,0,0,0,
-1,-0.63604915,FALSE,FALSE,TRUE,0,1,0,
-1,-0.64097986,FALSE,FALSE,TRUE,0,1,0,
1,0.85553952,TRUE,TRUE,TRUE,0,0,0,
-1,1.0108953,FALSE,TRUE,TRUE,0,0,1,
-1,-0.63015688,FALSE,FALSE,TRUE,0,1,0,
1,-0.15220366,TRUE,FALSE,TRUE,1,0,1,
1,0.86805919,TRUE,TRUE,TRUE,0,0,0,
1,1.0366961,TRUE,TRUE,TRUE,0,0,0,
1,0.89634252,TRUE,TRUE,TRUE,0,0,0,
1,1.0372561,TRUE,TRUE,TRUE,0,0,0,
1,1.0297988,TRUE,TRUE,TRUE,0,0,0,
1,0.9428645,TRUE,TRUE,TRUE,0,0,0,
-1,0.091097821,FALSE,TRUE,TRUE,0,0,1,
-1,1.0348798,FALSE,TRUE,TRUE,0,0,1,
1,0.099813169,TRUE,TRUE,TRUE,0,0,0,
1,0.97808951,TRUE,TRUE,TRUE,0,0,0,
1,0.72842418,TRUE,TRUE,TRUE,0,0,0,
1,0.92915691,TRUE,TRUE,TRUE,0,0,0,
1,0.9822134,TRUE,TRUE,TRUE,0,0,0,
-1,0.93789137,FALSE,TRUE,TRUE,0,0,1,
1,0.88837201,TRUE,TRUE,TRUE,0,0,0,
1,0.98186371,TRUE,TRUE,TRUE,0,0,0,
1,1.0463248,TRUE,TRUE,TRUE,0,0,0,
1,0.14938315,TRUE,TRUE,TRUE,0,0,0,
1,1.0541058,TRUE,TRUE,TRUE,0,0,0,
1,1.0210307,TRUE,TRUE,TRUE,0,0,0,
1,0.95550918,TRUE,TRUE,TRUE,0,0,0,
1,1.0185467,TRUE,TRUE,TRUE,0,0,0,
1,0.89000734,TRUE,TRUE,TRUE,0,0,0,
-1,0.47662026,FALSE,TRUE,TRUE,0,0,1,
-1,1.0058449,FALSE,TRUE,TRUE,0,0,1,
1,1.0032049,TRUE,TRUE,TRUE,0,0,0,
1,1.0605692,TRUE,TRUE,TRUE,0,0,0,
1,0.9022113,TRUE,TRUE,TRUE,0,0,0,
1,0.91217072,TRUE,TRUE,TRUE,0,0,0,
1,0.94377744,TRUE,TRUE,TRUE,0,0,0,
-1,1.0009824,FALSE,TRUE,TRUE,0,0,1,
-1,0.97443766,FALSE,TRUE,TRUE,0,0,1,
1,0.99185315,TRUE,TRUE,TRUE,0,0,0,
1,0.50001264,TRUE,TRUE,TRUE,0,0,0,
-1,1.0390382,FALSE,TRUE,TRUE,0,0,1,
1,0.75085611,TRUE,TRUE,TRUE,0,0,0,
1,1.0251469,TRUE,TRUE,TRUE,0,0,0,
-1,0.98233201,FALSE,TRUE,TRUE,0,0,1,
1,0.97830275,TRUE,TRUE,TRUE,0,0,0,
1,1.0093112,TRUE,TRUE,TRUE,0,0,0,
1,0.7868858,TRUE,TRUE,TRUE,0,0,0,
1,1.1461626,TRUE,TRUE,TRUE,0,0,0,
1,1.0127033,TRUE,TRUE,TRUE,0,0,0,
1,0.9581587,TRUE,TRUE,TRUE,0,0,0,
1,0.82695093,TRUE,TRUE,TRUE,0,0,0,
1,0.8379284,TRUE,TRUE,TRUE,0,0,0,
-1,1.0036464,FALSE,TRUE,TRUE,0,0,1,
1,0.95838992,TRUE,TRUE,TRUE,0,0,0,
1,1.0122615,TRUE,TRUE,TRUE,0,0,0,
1,0.98601765,TRUE,TRUE,TRUE,0,0,0,
1,1.2284149,TRUE,TRUE,TRUE,0,0,0,
-1,0.11504656,FALSE,TRUE,TRUE,0,0,1,
1,1.1754554,TRUE,TRUE,TRUE,0,0,0,
1,0.93707083,TRUE,TRUE,TRUE,0,0,0,
1,1.1034632,TRUE,TRUE,TRUE,0,0,0,
-1,0.99629687,FALSE,TRUE,TRUE,0,0,1,
1,1.0011542,TRUE,TRUE,TRUE,0,0,0,
-1,1.0712089,FALSE,TRUE,TRUE,0,0,1,
1,0.67644773,TRUE,TRUE,TRUE,0,0,0,
-1,0.8956916,FALSE,TRUE,TRUE,0,0,1,
1,1.0216605,TRUE,TRUE,TRUE,0,0,0,
1,-0.046234015,TRUE,FALSE,TRUE,1,0,1,
1,0.07780488,TRUE,TRUE,TRUE,0,0,0,
1,0.98224588,TRUE,TRUE,TRUE,0,0,0,
1,0.98005538,TRUE,TRUE,TRUE,0,0,0,
1,0.85681334,TRUE,TRUE,TRUE,0,0,0,
1,0.56024254,TRUE,TRUE,TRUE,0,0,0,
-1,0.59750073,FALSE,TRUE,TRUE,0,0,1,
1,1.0291131,TRUE,TRUE,TRUE,0,0,0,
1,0.75442127,TRUE,TRUE,TRUE,0,0,0,
1,1.0750728,TRUE,TRUE,TRUE,0,0,0,
1,0.94430437,TRUE,TRUE,TRUE,0,0,0,
1,-0.83434664,TRUE,FALSE,TRUE,1,0,1,
1,0.8060074,TRUE,TRUE,TRUE,0,0,0,
1,0.96405952,TRUE,TRUE,TRUE,0,0,0,
1,1.06491,TRUE,TRUE,TRUE,0,0,0,
1,1.0085041,TRUE,TRUE,TRUE,0,0,0,
1,0.71588455,TRUE,TRUE,TRUE,0,0,0,
1,1.0595294,TRUE,TRUE,TRUE,0,0,0,
-1,0.60367751,FALSE,TRUE,TRUE,0,0,1,
-1,1.0318313,FALSE,TRUE,TRUE,0,0,1,
-1,1.068144,FALSE,TRUE,TRUE,0,0,1,
1,1.0008844,TRUE,TRUE,TRUE,0,0,0,
-1,0.99099,FALSE,TRUE,TRUE,0,0,1,
1,0.98286962,TRUE,TRUE,TRUE,0,0,0,
-1,0.95124669,FALSE,TRUE,TRUE,0,0,1,
1,1.0620557,TRUE,TRUE,TRUE,0,0,0,
1,1.0982452,TRUE,TRUE,TRUE,0,0,0,
-1,0.88422539,FALSE,TRUE,TRUE,0,0,1,
1,0.78124803,TRUE,TRUE,TRUE,0,0,0,
1,1.0374119,TRUE,TRUE,TRUE,0,0,0,
1,0.38592125,TRUE,TRUE,TRUE,0,0,0,
1,1.0544743,TRUE,TRUE,TRUE,0,0,0,
1,0.97870255,TRUE,TRUE,TRUE,0,0,0,
1,0.86158088,TRUE,TRUE,TRUE,0,0,0,
-1,0.84652078,FALSE,TRUE,TRUE,0,0,1,
1,0.9935855,TRUE,TRUE,TRUE,0,0,0,
-1,0.98148058,FALSE,TRUE,TRUE,0,0,1,
-1,0.77015122,FALSE,TRUE,TRUE,0,0,1,
-1,1.0262362,FALSE,TRUE,TRUE,0,0,1,
1,1.0664575,TRUE,TRUE,TRUE,0,0,0,
1,-0.50237066,TRUE,FALSE,TRUE,1,0,1,
1,0.28190879,TRUE,TRUE,TRUE,0,0,0,
1,0.8835816,TRUE,TRUE,TRUE,0,0,0,
-1,0.84872193,FALSE,TRUE,TRUE,0,0,1,
-1,0.81200977,FALSE,TRUE,TRUE,0,0,1,
-1,1.0429711,FALSE,TRUE,TRUE,0,0,1,
1,0.92058144,TRUE,TRUE,TRUE,0,0,0,
1,0.72577815,TRUE,TRUE,TRUE,0,0,0,
1,0.91018343,TRUE,TRUE,TRUE,0,0,0,
-1,0.92251711,FALSE,TRUE,TRUE,0,0,1,
1,0.94848813,TRUE,TRUE,TRUE,0,0,0,
1,0.41904907,TRUE,TRUE,TRUE,0,0,0,
-1,1.018119,FALSE,TRUE,TRUE,0,0,1,
1,0.78114944,TRUE,TRUE,TRUE,0,0,0,
1,1.0682912,TRUE,TRUE,TRUE,0,0,0,
1,0.9724561,TRUE,TRUE,TRUE,0,0,0,
1,0.49607118,TRUE,TRUE,TRUE,0,0,0,
-1,0.81804723,FALSE,TRUE,TRUE,0,0,1,
1,1.0243895,TRUE,TRUE,TRUE,0,0,0,
1,0.90722555,TRUE,TRUE,TRUE,0,0,0,
-1,0.93658843,FALSE,TRUE,TRUE,0,0,1,
1,0.90239621,TRUE,TRUE,TRUE,0,0,0,
1,0.68826822,TRUE,TRUE,TRUE,0,0,0,
1,0.68384308,TRUE,TRUE,TRUE,0,0,0,
1,1.0166037,TRUE,TRUE,TRUE,0,0,0,
-1,0.97266793,FALSE,TRUE,TRUE,0,0,1,
1,0.23143848,TRUE,TRUE,TRUE,0,0,0,
1,0.10161937,TRUE,TRUE,TRUE,0,0,0,
1,1.0769938,TRUE,TRUE,TRUE,0,0,0,
1,-0.33676448,TRUE,FALSE,TRUE,1,0,1,
-1,-1.2220047,FALSE,FALSE,TRUE,0,1,0,
1,0.78471519,TRUE,TRUE,TRUE,0,0,0,
1,1.0039892,TRUE,TRUE,TRUE,0,0,0,
-1,0.25975012,FALSE,TRUE,TRUE,0,0,1,
1,0.98655477,TRUE,TRUE,TRUE,0,0,0,
1,0.57341519,TRUE,TRUE,TRUE,0,0,0,
1,0.98492657,TRUE,TRUE,TRUE,0,0,0,
1,1.0525769,TRUE,TRUE,TRUE,0,0,0,
1,0.87690929,TRUE,TRUE,TRUE,0,0,0,
-1,0.96954113,FALSE,TRUE,TRUE,0,0,1,
-1,1.0366626,FALSE,TRUE,TRUE,0,0,1,
1,1.016175,TRUE,TRUE,TRUE,0,0,0,
-1,0.84239932,FALSE,TRUE,TRUE,0,0,1,
-1,1.1027214,FALSE,TRUE,TRUE,0,0,1,
1,0.99174798,TRUE,TRUE,TRUE,0,0,0,
1,1.001524,TRUE,TRUE,TRUE,0,0,0,
1,0.99450668,TRUE,TRUE,TRUE,0,0,0,
1,1.0394637,TRUE,TRUE,TRUE,0,0,0,
1,0.55148014,TRUE,TRUE,TRUE,0,0,0,
-1,1.0375635,FALSE,TRUE,TRUE,0,0,1,
-1,0.53811493,FALSE,TRUE,TRUE,0,0,1,
1,0.93899622,TRUE,TRUE,TRUE,0,0,0,
1,0.97259907,TRUE,TRUE,TRUE,0,0,0,
1,0.81685557,TRUE,TRUE,TRUE,0,0,0,
1,-0.52704901,TRUE,FALSE,TRUE,1,0,1,
1,0.93834989,TRUE,TRUE,TRUE,0,0,0,
1,0.94192017,TRUE,TRUE,TRUE,0,0,0,
1,0.67913696,TRUE,TRUE,TRUE,0,0,0,
1,0.62669228,TRUE,TRUE,TRUE,0,0,0,
1,-0.92698859,TRUE,FALSE,TRUE,1,0,1,
1,0.55232526,TRUE,TRUE,TRUE,0,0,0,
1,0.902246,TRUE,TRUE,TRUE,0,0,0,
1,0.96889187,TRUE,TRUE,TRUE,0,0,0,
-1,0.79729566,FALSE,TRUE,TRUE,0,0,1,
1,0.97666301,TRUE,TRUE,TRUE,0,0,0,
1,1.0312323,TRUE,TRUE,TRUE,0,0,0,
1,0.89968042,TRUE,TRUE,TRUE,0,0,0,
1,0.77803007,TRUE,TRUE,TRUE,0,0,0,
1,-0.093470735,TRUE,FALSE,TRUE,1,0,1,
1,0.95111862,TRUE,TRUE,TRUE,0,0,0,
-1,0.99976343,FALSE,TRUE,TRUE,0,0,1,
1,1.0454736,TRUE,TRUE,TRUE,0,0,0,
1,0.99555653,TRUE,TRUE,TRUE,0,0,0,
1,0.91335753,TRUE,TRUE,TRUE,0,0,0,
1,0.87193192,TRUE,TRUE,TRUE,0,0,0,
-1,1.01364,FALSE,TRUE,TRUE,0,0,1,
1,-0.58492776,TRUE,FALSE,TRUE,1,0,1,
-1,1.0073284,FALSE,TRUE,TRUE,0,0,1,
-1,0.99069409,FALSE,TRUE,TRUE,0,0,1,
1,0.53464731,TRUE,TRUE,TRUE,0,0,0,
1,0.07761746,TRUE,TRUE,TRUE,0,0,0,
-1,1.0079384,FALSE,TRUE,TRUE,0,0,1,
1,0.62857835,TRUE,TRUE,TRUE,0,0,0,
1,0.61626267,TRUE,TRUE,TRUE,0,0,0,
1,0.95482784,TRUE,TRUE,TRUE,0,0,0,
-1,0.84908256,FALSE,TRUE,TRUE,0,0,1,
1,1.042187,TRUE,TRUE,TRUE,0,0,0,
1,-1.571145,TRUE,FALSE,TRUE,1,0,1,
1,0.92398561,TRUE,TRUE,TRUE,0,0,0,
-1,0.068068227,FALSE,TRUE,TRUE,0,0,1,
-1,1.0323651,FALSE,TRUE,TRUE,0,0,1,
1,1.0890258,TRUE,TRUE,TRUE,0,0,0,
1,0.9915964,TRUE,TRUE,TRUE,0,0,0,
1,0.30164732,TRUE,TRUE,TRUE,0,0,0,
1,0.8892283,TRUE,TRUE,TRUE,0,0,0,
-1,0.71878802,FALSE,TRUE,TRUE,0,0,1,
1,0.91643376,TRUE,TRUE,TRUE,0,0,0,
-1,1.0315728,FALSE,TRUE,TRUE,0,0,1,
-1,1.0061506,FALSE,TRUE,TRUE,0,0,1,
1,0.54307035,TRUE,TRUE,TRUE,0,0,0,
1,0.92010513,TRUE,TRUE,TRUE,0,0,0,
-1,0.32836066,FALSE,TRUE,TRUE,0,0,1,
-1,0.88186535,FALSE,TRUE,TRUE,0,0,1,
-1,1.0179137,FALSE,TRUE,TRUE,0,0,1,
1,0.89945424,TRUE,TRUE,TRUE,0,0,0,
-1,0.054526779,FALSE,TRUE,TRUE,0,0,1,
1,0.85779159,TRUE,TRUE,TRUE,0,0,0,
1,1.0005067,TRUE,TRUE,TRUE,0,0,0,
1,-0.88216441,TRUE,FALSE,TRUE,1,0,1,
1,0.97121478,TRUE,TRUE,TRUE,0,0,0,
1,1.0114632,TRUE,TRUE,TRUE,0,0,0,
1,0.56392553,TRUE,TRUE,TRUE,0,0,0,
1,0.68436875,TRUE,TRUE,TRUE,0,0,0,
1,1.0850737,TRUE,TRUE,TRUE,0,0,0,
1,0.97653435,TRUE,TRUE,TRUE,0,0,0,
1,1.0417311,TRUE,TRUE,TRUE,0,0,0,
1,1.021074,TRUE,TRUE,TRUE,0,0,0,
1,0.93761897,TRUE,TRUE,TRUE,0,0,0,
-1,-0.89596088,FALSE,FALSE,TRUE,0,1,0,
1,0.87686163,TRUE,TRUE,TRUE,0,0,0,
-1,1.0753273,FALSE,TRUE,TRUE,0,0,1,
1,0.51767356,TRUE,TRUE,TRUE,0,0,0,
1,1.0243654,TRUE,TRUE,TRUE,0,0,0,
1,0.9702264,TRUE,TRUE,TRUE,0,0,0,
-1,1.0747564,FALSE,TRUE,TRUE,0,0,1,
-1,1.0080227,FALSE,TRUE,TRUE,0,0,1,
1,1.0143461,TRUE,TRUE,TRUE,0,0,0,
1,1.0210849,TRUE,TRUE,TRUE,0,0,0,
1,1.0460091,TRUE,TRUE,TRUE,0,0,0,
-1,0.55636707,FALSE,TRUE,TRUE,0,0,1,
1,1.0011305,TRUE,TRUE,TRUE,0,0,0,
1,0.70697167,TRUE,TRUE,TRUE,0,0,0,
1,0.78876893,TRUE,TRUE,TRUE,0,0,0,
1,0.9901488,TRUE,TRUE,TRUE,0,0,0,
1,0.70899301,TRUE,TRUE,TRUE,0,0,0,
1,0.70395892,TRUE,TRUE,TRUE,0,0,0,
1,0.005840833,TRUE,TRUE,TRUE,0,0,0,
1,1.0130394,TRUE,TRUE,TRUE,0,0,0,
1,-0.5958882,TRUE,FALSE,TRUE,1,0,1,
-1,1.0139785,FALSE,TRUE,TRUE,0,0,1,
1,0.97343412,TRUE,TRUE,TRUE,0,0,0,
1,0.75240224,TRUE,TRUE,TRUE,0,0,0,
1,1.0299712,TRUE,TRUE,TRUE,0,0,0,
-1,0.99181971,FALSE,TRUE,TRUE,0,0,1,
-1,0.9309826,FALSE,TRUE,TRUE,0,0,1,
-1,1.0225288,FALSE,TRUE,TRUE,0,0,1,
1,-0.15399647,TRUE,FALSE,TRUE,1,0,1,
-1,0.9920237,FALSE,TRUE,TRUE,0,0,1,
1,1.0357731,TRUE,TRUE,TRUE,0,0,0,
1,0.96812591,TRUE,TRUE,TRUE,0,0,0,
-1,1.0327621,FALSE,TRUE,TRUE,0,0,1,
1,0.8978112,TRUE,TRUE,TRUE,0,0,0,
1,0.52806541,TRUE,TRUE,TRUE,0,0,0,
1,0.80320688,TRUE,TRUE,TRUE,0,0,0,
-1,1.224262,FALSE,TRUE,TRUE,0,0,1,
