actual,assigned,Actual,ALGO,NAÏVE,,,Error
1,-0.90977772,TRUE,FALSE,TRUE,1,0,1
1,-0.57153244,TRUE,FALSE,TRUE,1,0,1
1,-1.2396894,TRUE,FALSE,TRUE,1,0,1
1,0.2598717,TRUE,TRUE,TRUE,0,0,0
-1,-0.68285199,FALSE,FALSE,TRUE,0,1,0
1,-1.1141727,TRUE,FALSE,TRUE,1,0,1
1,-0.34780392,TRUE,FALSE,TRUE,1,0,1
1,-0.16806354,TRUE,FALSE,TRUE,1,0,1
1,0.41200112,TRUE,TRUE,TRUE,0,0,0
1,-0.82976892,TRUE,FALSE,TRUE,1,0,1
1,0.36637813,TRUE,TRUE,TRUE,0,0,0
1,-1.7598413,TRUE,FALSE,TRUE,1,0,1
-1,-0.58359782,FALSE,FALSE,TRUE,0,1,0
1,-0.57040506,TRUE,FALSE,TRUE,1,0,1
1,0.65176146,TRUE,TRUE,TRUE,0,0,0
1,1.2125542,TRUE,TRUE,TRUE,0,0,0
1,0.79333287,TRUE,TRUE,TRUE,0,0,0
1,0.77895755,TRUE,TRUE,TRUE,0,0,0
1,0.64902061,TRUE,TRUE,TRUE,0,0,0
1,-1.1237324,TRUE,FALSE,TRUE,1,0,1
-1,-0.86977545,FALSE,FALSE,TRUE,0,1,0
-1,-0.57694849,FALSE,FALSE,TRUE,0,1,0
-1,-0.61240454,FALSE,FALSE,TRUE,0,1,0
1,-0.17500638,TRUE,FALSE,TRUE,1,0,1
-1,-0.20678653,FALSE,FALSE,TRUE,0,1,0
1,-1.2673382,TRUE,FALSE,TRUE,1,0,1
-1,0.009978645,FALSE,TRUE,TRUE,0,0,1
1,-3.4715158,TRUE,FALSE,TRUE,1,0,1
1,-0.70142888,TRUE,FALSE,TRUE,1,0,1
1,-0.76145013,TRUE,FALSE,TRUE,1,0,1
1,-0.3309568,TRUE,FALSE,TRUE,1,0,1
1,-1.0393179,TRUE,FALSE,TRUE,1,0,1
1,-1.161656,TRUE,FALSE,TRUE,1,0,1
1,0.16208412,TRUE,TRUE,TRUE,0,0,0
1,-0.3086006,TRUE,FALSE,TRUE,1,0,1
1,-0.12032038,TRUE,FALSE,TRUE,1,0,1
-1,0.7511311,FALSE,TRUE,TRUE,0,0,1
1,-0.19414664,TRUE,FALSE,TRUE,1,0,1
-1,-0.18499181,FALSE,FALSE,TRUE,0,1,0
-1,0.060430694,FALSE,TRUE,TRUE,0,0,1
1,-1.485474,TRUE,FALSE,TRUE,1,0,1
-1,-0.12777755,FALSE,FALSE,TRUE,0,1,0
1,0.16815578,TRUE,TRUE,TRUE,0,0,0
1,-0.56823044,TRUE,FALSE,TRUE,1,0,1
1,-0.77659072,TRUE,FALSE,TRUE,1,0,1
1,-1.3595194,TRUE,FALSE,TRUE,1,0,1
1,0.063466563,TRUE,TRUE,TRUE,0,0,0
1,-0.72084312,TRUE,FALSE,TRUE,1,0,1
1,-0.38943334,TRUE,FALSE,TRUE,1,0,1
1,-0.174373,TRUE,FALSE,TRUE,1,0,1
1,-1.4138619,TRUE,FALSE,TRUE,1,0,1
1,-0.12208054,TRUE,FALSE,TRUE,1,0,1
1,0.083346086,TRUE,TRUE,TRUE,0,0,0
1,0.41397634,TRUE,TRUE,TRUE,0,0,0
1,0.23448704,TRUE,TRUE,TRUE,0,0,0
1,-0.41936902,TRUE,FALSE,TRUE,1,0,1
1,0.10667291,TRUE,TRUE,TRUE,0,0,0
1,-1.48664,TRUE,FALSE,TRUE,1,0,1
1,1.1573477,TRUE,TRUE,TRUE,0,0,0
1,-0.55929757,TRUE,FALSE,TRUE,1,0,1
-1,-1.3191605,FALSE,FALSE,TRUE,0,1,0
1,-1.3007517,TRUE,FALSE,TRUE,1,0,1
1,-3.0223661,TRUE,FALSE,TRUE,1,0,1
-1,-0.1327143,FALSE,FALSE,TRUE,0,1,0
1,1.2292831,TRUE,TRUE,TRUE,0,0,0
-1,-1.3448552,FALSE,FALSE,TRUE,0,1,0
-1,0.44274613,FALSE,TRUE,TRUE,0,0,1
-1,0.16483542,FALSE,TRUE,TRUE,0,0,1
1,0.67564017,TRUE,TRUE,TRUE,0,0,0
-1,0.22518624,FALSE,TRUE,TRUE,0,0,1
-1,-0.97602682,FALSE,FALSE,TRUE,0,1,0
-1,-0.74074668,FALSE,FALSE,TRUE,0,1,0
1,-1.0122037,TRUE,FALSE,TRUE,1,0,1
-1,-0.073279698,FALSE,FALSE,TRUE,0,1,0
-1,-0.11475658,FALSE,FALSE,TRUE,0,1,0
1,-0.49369809,TRUE,FALSE,TRUE,1,0,1
1,-0.427257,TRUE,FALSE,TRUE,1,0,1
1,-0.050532913,TRUE,FALSE,TRUE,1,0,1
-1,0.75884054,FALSE,TRUE,TRUE,0,0,1
1,-1.2689022,TRUE,FALSE,TRUE,1,0,1
-1,0.18246192,FALSE,TRUE,TRUE,0,0,1
1,-0.13469267,TRUE,FALSE,TRUE,1,0,1
1,-1.3506048,TRUE,FALSE,TRUE,1,0,1
1,-1.4639441,TRUE,FALSE,TRUE,1,0,1
-1,-1.2240701,FALSE,FALSE,TRUE,0,1,0
1,1.0083815,TRUE,TRUE,TRUE,0,0,0
-1,-1.6103453,FALSE,FALSE,TRUE,0,1,0
1,-1.5128897,TRUE,FALSE,TRUE,1,0,1
1,-0.2965786,TRUE,FALSE,TRUE,1,0,1
-1,0.78566612,FALSE,TRUE,TRUE,0,0,1
1,0.85338148,TRUE,TRUE,TRUE,0,0,0
1,-0.10833146,TRUE,FALSE,TRUE,1,0,1
-1,0.27029048,FALSE,TRUE,TRUE,0,0,1
-1,0.24338667,FALSE,TRUE,TRUE,0,0,1
-1,-0.6040156,FALSE,FALSE,TRUE,0,1,0
-1,-1.0187818,FALSE,FALSE,TRUE,0,1,0
-1,-0.13593602,FALSE,FALSE,TRUE,0,1,0
1,0.26034102,TRUE,TRUE,TRUE,0,0,0
1,-0.97625406,TRUE,FALSE,TRUE,1,0,1
-1,-1.5177525,FALSE,FALSE,TRUE,0,1,0
-1,-1.3461494,FALSE,FALSE,TRUE,0,1,0
1,-0.50191945,TRUE,FALSE,TRUE,1,0,1
1,-0.97083909,TRUE,FALSE,TRUE,1,0,1
-1,0.68801834,FALSE,TRUE,TRUE,0,0,1
1,-0.37226438,TRUE,FALSE,TRUE,1,0,1
-1,-1.2761582,FALSE,FALSE,TRUE,0,1,0
1,-0.59852089,TRUE,FALSE,TRUE,1,0,1
1,0.46401508,TRUE,TRUE,TRUE,0,0,0
-1,-1.4868474,FALSE,FALSE,TRUE,0,1,0
1,-1.1942404,TRUE,FALSE,TRUE,1,0,1
1,0.11499272,TRUE,TRUE,TRUE,0,0,0
1,-0.63819107,TRUE,FALSE,TRUE,1,0,1
1,-0.77070333,TRUE,FALSE,TRUE,1,0,1
-1,-1.1615948,FALSE,FALSE,TRUE,0,1,0
-1,-1.4605449,FALSE,FALSE,TRUE,0,1,0
-1,-1.2112364,FALSE,FALSE,TRUE,0,1,0
1,-0.52888461,TRUE,FALSE,TRUE,1,0,1
1,1.1841117,TRUE,TRUE,TRUE,0,0,0
1,-1.6067958,TRUE,FALSE,TRUE,1,0,1
1,-0.30045327,TRUE,FALSE,TRUE,1,0,1
1,-1.162991,TRUE,FALSE,TRUE,1,0,1
1,-0.26093631,TRUE,FALSE,TRUE,1,0,1
1,-1.0638718,TRUE,FALSE,TRUE,1,0,1
-1,-1.1041306,FALSE,FALSE,TRUE,0,1,0
1,-0.52347878,TRUE,FALSE,TRUE,1,0,1
1,0.73526947,TRUE,TRUE,TRUE,0,0,0
1,-0.94367582,TRUE,FALSE,TRUE,1,0,1
-1,-0.66946739,FALSE,FALSE,TRUE,0,1,0
1,0.046618113,TRUE,TRUE,TRUE,0,0,0
1,-0.57214698,TRUE,FALSE,TRUE,1,0,1
-1,-0.82224075,FALSE,FALSE,TRUE,0,1,0
1,-1.4215471,TRUE,FALSE,TRUE,1,0,1
-1,1.0844278,FALSE,TRUE,TRUE,0,0,1
1,-0.3557293,TRUE,FALSE,TRUE,1,0,1
1,0.15510969,TRUE,TRUE,TRUE,0,0,0
-1,0.51625963,FALSE,TRUE,TRUE,0,0,1
1,-0.66644928,TRUE,FALSE,TRUE,1,0,1
1,0.32159993,TRUE,TRUE,TRUE,0,0,0
1,-0.41164261,TRUE,FALSE,TRUE,1,0,1
1,-1.3821994,TRUE,FALSE,TRUE,1,0,1
1,-1.1303054,TRUE,FALSE,TRUE,1,0,1
-1,0.30585937,FALSE,TRUE,TRUE,0,0,1
-1,0.67740641,FALSE,TRUE,TRUE,0,0,1
1,1.3193934,TRUE,TRUE,TRUE,0,0,0
1,-0.44377177,TRUE,FALSE,TRUE,1,0,1
-1,0.25666351,FALSE,TRUE,TRUE,0,0,1
1,0.37274764,TRUE,TRUE,TRUE,0,0,0
1,0.54405532,TRUE,TRUE,TRUE,0,0,0
1,0.20644504,TRUE,TRUE,TRUE,0,0,0
1,-1.2666044,TRUE,FALSE,TRUE,1,0,1
1,-0.56233066,TRUE,FALSE,TRUE,1,0,1
1,-0.024523565,TRUE,FALSE,TRUE,1,0,1
1,-1.1992916,TRUE,FALSE,TRUE,1,0,1
1,0.022142133,TRUE,TRUE,TRUE,0,0,0
-1,0.7838027,FALSE,TRUE,TRUE,0,0,1
1,-0.18816874,TRUE,FALSE,TRUE,1,0,1
1,-0.60846791,TRUE,FALSE,TRUE,1,0,1
1,-1.5444546,TRUE,FALSE,TRUE,1,0,1
-1,-1.2467533,FALSE,FALSE,TRUE,0,1,0
1,-0.37729768,TRUE,FALSE,TRUE,1,0,1
1,0.58479093,TRUE,TRUE,TRUE,0,0,0
1,-0.92800392,TRUE,FALSE,TRUE,1,0,1
1,-0.24445813,TRUE,FALSE,TRUE,1,0,1
1,0.93726827,TRUE,TRUE,TRUE,0,0,0
1,-1.3905182,TRUE,FALSE,TRUE,1,0,1
1,0.014071534,TRUE,TRUE,TRUE,0,0,0
-1,1.1124865,FALSE,TRUE,TRUE,0,0,1
-1,0.94787367,FALSE,TRUE,TRUE,0,0,1
1,-0.39395827,TRUE,FALSE,TRUE,1,0,1
-1,-0.48630391,FALSE,FALSE,TRUE,0,1,0
1,-0.15909398,TRUE,FALSE,TRUE,1,0,1
1,-0.81910481,TRUE,FALSE,TRUE,1,0,1
1,-0.70146321,TRUE,FALSE,TRUE,1,0,1
-1,0.042801997,FALSE,TRUE,TRUE,0,0,1
1,-1.4750605,TRUE,FALSE,TRUE,1,0,1
1,-0.42312352,TRUE,FALSE,TRUE,1,0,1
1,-1.2679124,TRUE,FALSE,TRUE,1,0,1
-1,-0.35456927,FALSE,FALSE,TRUE,0,1,0
1,-1.3589551,TRUE,FALSE,TRUE,1,0,1
1,0.53175359,TRUE,TRUE,TRUE,0,0,0
-1,0.010847412,FALSE,TRUE,TRUE,0,0,1
-1,-0.086935512,FALSE,FALSE,TRUE,0,1,0
1,-1.2866997,TRUE,FALSE,TRUE,1,0,1
1,0.76197007,TRUE,TRUE,TRUE,0,0,0
1,0.27314399,TRUE,TRUE,TRUE,0,0,0
1,0.02813896,TRUE,TRUE,TRUE,0,0,0
-1,-1.0527956,FALSE,FALSE,TRUE,0,1,0
1,-0.74322603,TRUE,FALSE,TRUE,1,0,1
1,0.1930124,TRUE,TRUE,TRUE,0,0,0
-1,0.79505929,FALSE,TRUE,TRUE,0,0,1
-1,-0.74135526,FALSE,FALSE,TRUE,0,1,0
1,-1.1286453,TRUE,FALSE,TRUE,1,0,1
1,-0.3368374,TRUE,FALSE,TRUE,1,0,1
-1,-0.17957558,FALSE,FALSE,TRUE,0,1,0
-1,-1.1515418,FALSE,FALSE,TRUE,0,1,0
1,1.9717084,TRUE,TRUE,TRUE,0,0,0
-1,-0.66485936,FALSE,FALSE,TRUE,0,1,0
-1,0.93817891,FALSE,TRUE,TRUE,0,0,1
1,0.17098984,TRUE,TRUE,TRUE,0,0,0
1,-0.55749626,TRUE,FALSE,TRUE,1,0,1
1,0.36359244,TRUE,TRUE,TRUE,0,0,0
1,1.3648864,TRUE,TRUE,TRUE,0,0,0
1,-0.54665336,TRUE,FALSE,TRUE,1,0,1
1,0.1022373,TRUE,TRUE,TRUE,0,0,0
1,-1.2339551,TRUE,FALSE,TRUE,1,0,1
-1,-0.58768473,FALSE,FALSE,TRUE,0,1,0
-1,-0.48962059,FALSE,FALSE,TRUE,0,1,0
1,-0.019968978,TRUE,FALSE,TRUE,1,0,1
1,-0.29140515,TRUE,FALSE,TRUE,1,0,1
1,0.79519144,TRUE,TRUE,TRUE,0,0,0
1,-0.22013691,TRUE,FALSE,TRUE,1,0,1
1,-1.0224711,TRUE,FALSE,TRUE,1,0,1
-1,-0.27865789,FALSE,FALSE,TRUE,0,1,0
1,0.36892925,TRUE,TRUE,TRUE,0,0,0
1,-0.64346426,TRUE,FALSE,TRUE,1,0,1
1,-0.35924184,TRUE,FALSE,TRUE,1,0,1
1,0.71029127,TRUE,TRUE,TRUE,0,0,0
1,0.79282168,TRUE,TRUE,TRUE,0,0,0
1,-0.97371233,TRUE,FALSE,TRUE,1,0,1
1,-1.2737957,TRUE,FALSE,TRUE,1,0,1
1,0.5699595,TRUE,TRUE,TRUE,0,0,0
1,0.85279787,TRUE,TRUE,TRUE,0,0,0
-1,0.41993338,FALSE,TRUE,TRUE,0,0,1
-1,0.77472953,FALSE,TRUE,TRUE,0,0,1
1,0.20505149,TRUE,TRUE,TRUE,0,0,0
1,-1.4972293,TRUE,FALSE,TRUE,1,0,1
1,-0.74122464,TRUE,FALSE,TRUE,1,0,1
1,0.071632262,TRUE,TRUE,TRUE,0,0,0
1,-0.61299686,TRUE,FALSE,TRUE,1,0,1
-1,0.31547052,FALSE,TRUE,TRUE,0,0,1
-1,-1.5075973,FALSE,FALSE,TRUE,0,1,0
1,0.16908132,TRUE,TRUE,TRUE,0,0,0
1,-0.19981926,TRUE,FALSE,TRUE,1,0,1
-1,0.28123751,FALSE,TRUE,TRUE,0,0,1
1,-0.93657278,TRUE,FALSE,TRUE,1,0,1
1,0.20588437,TRUE,TRUE,TRUE,0,0,0
-1,0.22304211,FALSE,TRUE,TRUE,0,0,1
1,-1.3867333,TRUE,FALSE,TRUE,1,0,1
1,0.421267,TRUE,TRUE,TRUE,0,0,0
1,0.63522592,TRUE,TRUE,TRUE,0,0,0
1,-1.5031675,TRUE,FALSE,TRUE,1,0,1
1,-0.88214435,TRUE,FALSE,TRUE,1,0,1
1,-1.1772471,TRUE,FALSE,TRUE,1,0,1
1,-0.55393519,TRUE,FALSE,TRUE,1,0,1
1,0.76019565,TRUE,TRUE,TRUE,0,0,0
-1,1.1303154,FALSE,TRUE,TRUE,0,0,1
1,0.21113331,TRUE,TRUE,TRUE,0,0,0
1,-0.55218986,TRUE,FALSE,TRUE,1,0,1
1,1.0637804,TRUE,TRUE,TRUE,0,0,0
1,-0.74267281,TRUE,FALSE,TRUE,1,0,1
-1,-0.38439853,FALSE,FALSE,TRUE,0,1,0
1,-0.82884736,TRUE,FALSE,TRUE,1,0,1
1,-0.50519937,TRUE,FALSE,TRUE,1,0,1
1,0.11316208,TRUE,TRUE,TRUE,0,0,0
-1,-0.48724529,FALSE,FALSE,TRUE,0,1,0
1,0.57109188,TRUE,TRUE,TRUE,0,0,0
-1,0.002926691,FALSE,TRUE,TRUE,0,0,1
1,-0.66148874,TRUE,FALSE,TRUE,1,0,1
-1,-1.0186893,FALSE,FALSE,TRUE,0,1,0
1,1.0144842,TRUE,TRUE,TRUE,0,0,0
1,-0.65517062,TRUE,FALSE,TRUE,1,0,1
1,0.63279268,TRUE,TRUE,TRUE,0,0,0
1,0.15378548,TRUE,TRUE,TRUE,0,0,0
1,-1.3545533,TRUE,FALSE,TRUE,1,0,1
1,-1.0960205,TRUE,FALSE,TRUE,1,0,1
1,1.0333711,TRUE,TRUE,TRUE,0,0,0
-1,-1.388451,FALSE,FALSE,TRUE,0,1,0
1,0.41055503,TRUE,TRUE,TRUE,0,0,0
1,-1.161897,TRUE,FALSE,TRUE,1,0,1
1,-0.12053725,TRUE,FALSE,TRUE,1,0,1
1,0.50337672,TRUE,TRUE,TRUE,0,0,0
1,-1.0256671,TRUE,FALSE,TRUE,1,0,1
1,0.31122867,TRUE,TRUE,TRUE,0,0,0
1,0.64428504,TRUE,TRUE,TRUE,0,0,0
1,-1.0127473,TRUE,FALSE,TRUE,1,0,1
1,-1.1178149,TRUE,FALSE,TRUE,1,0,1
1,-1.4808997,TRUE,FALSE,TRUE,1,0,1
1,-0.49785688,TRUE,FALSE,TRUE,1,0,1
-1,-1.3100689,FALSE,FALSE,TRUE,0,1,0
-1,-1.1567153,FALSE,FALSE,TRUE,0,1,0
-1,-0.43744288,FALSE,FALSE,TRUE,0,1,0
1,0.073507885,TRUE,TRUE,TRUE,0,0,0
-1,0.019222377,FALSE,TRUE,TRUE,0,0,1
1,-1.142565,TRUE,FALSE,TRUE,1,0,1
-1,-0.88927535,FALSE,FALSE,TRUE,0,1,0
1,0.96748624,TRUE,TRUE,TRUE,0,0,0
1,-1.0557595,TRUE,FALSE,TRUE,1,0,1
-1,-1.085242,FALSE,FALSE,TRUE,0,1,0
1,0.038697922,TRUE,TRUE,TRUE,0,0,0
1,-0.18028953,TRUE,FALSE,TRUE,1,0,1
1,-0.15584664,TRUE,FALSE,TRUE,1,0,1
1,-0.68479176,TRUE,FALSE,TRUE,1,0,1
1,-1.0864894,TRUE,FALSE,TRUE,1,0,1
1,-0.33493637,TRUE,FALSE,TRUE,1,0,1
-1,1.3046644,FALSE,TRUE,TRUE,0,0,1
1,-0.64328407,TRUE,FALSE,TRUE,1,0,1
-1,-0.41122475,FALSE,FALSE,TRUE,0,1,0
-1,-0.28707104,FALSE,FALSE,TRUE,0,1,0
-1,-1.179493,FALSE,FALSE,TRUE,0,1,0
1,-0.82765733,TRUE,FALSE,TRUE,1,0,1
1,-0.91896257,TRUE,FALSE,TRUE,1,0,1
1,-0.19348068,TRUE,FALSE,TRUE,1,0,1
1,-1.3719681,TRUE,FALSE,TRUE,1,0,1
-1,-1.1408449,FALSE,FALSE,TRUE,0,1,0
-1,1.1794021,FALSE,TRUE,TRUE,0,0,1
-1,-1.1665078,FALSE,FALSE,TRUE,0,1,0
1,-1.2830213,TRUE,FALSE,TRUE,1,0,1
1,-0.7439324,TRUE,FALSE,TRUE,1,0,1
1,-0.004374365,TRUE,FALSE,TRUE,1,0,1
-1,-0.29177786,FALSE,FALSE,TRUE,0,1,0
1,-0.14979651,TRUE,FALSE,TRUE,1,0,1
1,-0.66482423,TRUE,FALSE,TRUE,1,0,1
-1,-0.72244383,FALSE,FALSE,TRUE,0,1,0
1,-0.76086688,TRUE,FALSE,TRUE,1,0,1
1,-0.061890448,TRUE,FALSE,TRUE,1,0,1
1,-1.4104279,TRUE,FALSE,TRUE,1,0,1
1,-0.2363668,TRUE,FALSE,TRUE,1,0,1
-1,0.72420472,FALSE,TRUE,TRUE,0,0,1
1,0.5000961,TRUE,TRUE,TRUE,0,0,0
1,0.032718488,TRUE,TRUE,TRUE,0,0,0
-1,-0.77491717,FALSE,FALSE,TRUE,0,1,0
1,0.95890009,TRUE,TRUE,TRUE,0,0,0
1,-0.20535183,TRUE,FALSE,TRUE,1,0,1
1,-0.4463106,TRUE,FALSE,TRUE,1,0,1
1,-0.38687565,TRUE,FALSE,TRUE,1,0,1
-1,0.15071746,FALSE,TRUE,TRUE,0,0,1
1,-1.030599,TRUE,FALSE,TRUE,1,0,1
1,-0.43494122,TRUE,FALSE,TRUE,1,0,1
1,0.62873434,TRUE,TRUE,TRUE,0,0,0
1,-1.3755074,TRUE,FALSE,TRUE,1,0,1
-1,0.064303578,FALSE,TRUE,TRUE,0,0,1
1,0.54238878,TRUE,TRUE,TRUE,0,0,0
1,-1.2169053,TRUE,FALSE,TRUE,1,0,1
-1,-1.6190215,FALSE,FALSE,TRUE,0,1,0
1,-0.84932539,TRUE,FALSE,TRUE,1,0,1
1,0.83266593,TRUE,TRUE,TRUE,0,0,0
1,-1.009117,TRUE,FALSE,TRUE,1,0,1
1,-0.45992574,TRUE,FALSE,TRUE,1,0,1
1,-0.63943,TRUE,FALSE,TRUE,1,0,1
-1,0.17076245,FALSE,TRUE,TRUE,0,0,1
-1,0.16458894,FALSE,TRUE,TRUE,0,0,1
1,-1.295109,TRUE,FALSE,TRUE,1,0,1
-1,0.6108085,FALSE,TRUE,TRUE,0,0,1
-1,-0.65606921,FALSE,FALSE,TRUE,0,1,0
1,-0.41226216,TRUE,FALSE,TRUE,1,0,1
1,0.18467839,TRUE,TRUE,TRUE,0,0,0
1,0.2680455,TRUE,TRUE,TRUE,0,0,0
1,0.19946645,TRUE,TRUE,TRUE,0,0,0
1,-1.6568732,TRUE,FALSE,TRUE,1,0,1
-1,-1.0808631,FALSE,FALSE,TRUE,0,1,0
-1,-1.256861,FALSE,FALSE,TRUE,0,1,0
1,0.11204607,TRUE,TRUE,TRUE,0,0,0
1,-0.98921733,TRUE,FALSE,TRUE,1,0,1
1,-1.2060592,TRUE,FALSE,TRUE,1,0,1
1,-0.40458801,TRUE,FALSE,TRUE,1,0,1
1,-0.87402051,TRUE,FALSE,TRUE,1,0,1
1,0.40868888,TRUE,TRUE,TRUE,0,0,0
1,-1.1554257,TRUE,FALSE,TRUE,1,0,1
1,-1.5665356,TRUE,FALSE,TRUE,1,0,1
1,-0.82766607,TRUE,FALSE,TRUE,1,0,1
1,0.017950538,TRUE,TRUE,TRUE,0,0,0
1,0.71709863,TRUE,TRUE,TRUE,0,0,0
1,0.60268215,TRUE,TRUE,TRUE,0,0,0
-1,-1.2374022,FALSE,FALSE,TRUE,0,1,0
1,-0.2246372,TRUE,FALSE,TRUE,1,0,1
1,-0.29417331,TRUE,FALSE,TRUE,1,0,1
1,-1.3617561,TRUE,FALSE,TRUE,1,0,1
1,0.23166977,TRUE,TRUE,TRUE,0,0,0
1,-0.60977052,TRUE,FALSE,TRUE,1,0,1
1,-0.069079238,TRUE,FALSE,TRUE,1,0,1
-1,-0.20932477,FALSE,FALSE,TRUE,0,1,0
1,1.1448168,TRUE,TRUE,TRUE,0,0,0
1,0.052687641,TRUE,TRUE,TRUE,0,0,0
1,-1.6094811,TRUE,FALSE,TRUE,1,0,1
1,-0.059410298,TRUE,FALSE,TRUE,1,0,1
-1,-2.31312,FALSE,FALSE,TRUE,0,1,0
1,1.2037301,TRUE,TRUE,TRUE,0,0,0
-1,0.087152024,FALSE,TRUE,TRUE,0,0,1
-1,-1.3582011,FALSE,FALSE,TRUE,0,1,0
1,-0.066744715,TRUE,FALSE,TRUE,1,0,1
1,-0.27393902,TRUE,FALSE,TRUE,1,0,1
-1,0.86223577,FALSE,TRUE,TRUE,0,0,1
1,0.25728804,TRUE,TRUE,TRUE,0,0,0
1,-0.21809786,TRUE,FALSE,TRUE,1,0,1
1,-1.3835704,TRUE,FALSE,TRUE,1,0,1
-1,-0.59996137,FALSE,FALSE,TRUE,0,1,0
1,0.50369583,TRUE,TRUE,TRUE,0,0,0
1,-1.0848672,TRUE,FALSE,TRUE,1,0,1
1,-0.010235816,TRUE,FALSE,TRUE,1,0,1
-1,1.0698797,FALSE,TRUE,TRUE,0,0,1
-1,-1.2643426,FALSE,FALSE,TRUE,0,1,0
1,-0.092459006,TRUE,FALSE,TRUE,1,0,1
1,-1.2352742,TRUE,FALSE,TRUE,1,0,1
1,-1.2528125,TRUE,FALSE,TRUE,1,0,1
1,-0.082554911,TRUE,FALSE,TRUE,1,0,1
-1,0.82053007,FALSE,TRUE,TRUE,0,0,1
1,-0.012820733,TRUE,FALSE,TRUE,1,0,1
-1,-1.0731334,FALSE,FALSE,TRUE,0,1,0
-1,-1.4012478,FALSE,FALSE,TRUE,0,1,0
1,-0.46716838,TRUE,FALSE,TRUE,1,0,1
1,0.74381524,TRUE,TRUE,TRUE,0,0,0
-1,-0.58274998,FALSE,FALSE,TRUE,0,1,0
-1,-0.91816625,FALSE,FALSE,TRUE,0,1,0
-1,1.1620341,FALSE,TRUE,TRUE,0,0,1
1,-0.83583269,TRUE,FALSE,TRUE,1,0,1
-1,-0.70918134,FALSE,FALSE,TRUE,0,1,0
1,2.0887238,TRUE,TRUE,TRUE,0,0,0
1,-0.97628765,TRUE,FALSE,TRUE,1,0,1
1,-0.18160375,TRUE,FALSE,TRUE,1,0,1
1,-0.24025376,TRUE,FALSE,TRUE,1,0,1
1,-1.3467067,TRUE,FALSE,TRUE,1,0,1
1,-1.3470524,TRUE,FALSE,TRUE,1,0,1
1,-0.30782071,TRUE,FALSE,TRUE,1,0,1
1,-0.006242671,TRUE,FALSE,TRUE,1,0,1
1,-0.55747749,TRUE,FALSE,TRUE,1,0,1
1,-0.75903255,TRUE,FALSE,TRUE,1,0,1
1,0.58924352,TRUE,TRUE,TRUE,0,0,0
1,-1.1129279,TRUE,FALSE,TRUE,1,0,1
-1,0.93703676,FALSE,TRUE,TRUE,0,0,1
1,-1.1516769,TRUE,FALSE,TRUE,1,0,1
-1,-0.86034948,FALSE,FALSE,TRUE,0,1,0
1,-1.183423,TRUE,FALSE,TRUE,1,0,1
1,-0.96232016,TRUE,FALSE,TRUE,1,0,1
1,-1.326513,TRUE,FALSE,TRUE,1,0,1
-1,0.80708663,FALSE,TRUE,TRUE,0,0,1
-1,0.74001706,FALSE,TRUE,TRUE,0,0,1
1,0.72838838,TRUE,TRUE,TRUE,0,0,0
1,-1.2166119,TRUE,FALSE,TRUE,1,0,1
1,0.6316356,TRUE,TRUE,TRUE,0,0,0
-1,-0.017404787,FALSE,FALSE,TRUE,0,1,0
1,-1.5578741,TRUE,FALSE,TRUE,1,0,1
1,0.058360225,TRUE,TRUE,TRUE,0,0,0
1,-0.53047683,TRUE,FALSE,TRUE,1,0,1
1,-0.44486125,TRUE,FALSE,TRUE,1,0,1
1,-0.47955149,TRUE,FALSE,TRUE,1,0,1
1,-0.79145541,TRUE,FALSE,TRUE,1,0,1
1,-0.32455202,TRUE,FALSE,TRUE,1,0,1
1,0.54898953,TRUE,TRUE,TRUE,0,0,0
1,-1.4609046,TRUE,FALSE,TRUE,1,0,1
-1,0.67852987,FALSE,TRUE,TRUE,0,0,1
1,-0.35387253,TRUE,FALSE,TRUE,1,0,1
1,0.27179226,TRUE,TRUE,TRUE,0,0,0
1,-1.3478701,TRUE,FALSE,TRUE,1,0,1
-1,-1.1667264,FALSE,FALSE,TRUE,0,1,0
-1,-0.84654158,FALSE,FALSE,TRUE,0,1,0
-1,-0.89999533,FALSE,FALSE,TRUE,0,1,0
1,-0.49714623,TRUE,FALSE,TRUE,1,0,1
-1,-1.0449702,FALSE,FALSE,TRUE,0,1,0
1,0.23308146,TRUE,TRUE,TRUE,0,0,0
1,0.29975478,TRUE,TRUE,TRUE,0,0,0
-1,-1.4165342,FALSE,FALSE,TRUE,0,1,0
1,-0.5679022,TRUE,FALSE,TRUE,1,0,1
1,-0.11491495,TRUE,FALSE,TRUE,1,0,1
1,0.62693473,TRUE,TRUE,TRUE,0,0,0
-1,-0.83689214,FALSE,FALSE,TRUE,0,1,0
1,0.57056255,TRUE,TRUE,TRUE,0,0,0
1,0.71039719,TRUE,TRUE,TRUE,0,0,0
1,-0.67272855,TRUE,FALSE,TRUE,1,0,1
1,0.22922459,TRUE,TRUE,TRUE,0,0,0
1,0.089350508,TRUE,TRUE,TRUE,0,0,0
-1,-1.0323944,FALSE,FALSE,TRUE,0,1,0
1,1.1386409,TRUE,TRUE,TRUE,0,0,0
1,-0.98201923,TRUE,FALSE,TRUE,1,0,1
1,0.58126413,TRUE,TRUE,TRUE,0,0,0
-1,-1.1213014,FALSE,FALSE,TRUE,0,1,0
1,0.14631678,TRUE,TRUE,TRUE,0,0,0
1,-0.3017088,TRUE,FALSE,TRUE,1,0,1
