actual,assigned
1.0,-0.28605106
1.0,0.95038507
1.0,1.099977
1.0,-0.54691201
1.0,1.1001733
-1.0,1.0120703
1.0,0.99930246
1.0,0.90075934
1.0,1.0236892
1.0,1.0782453
-1.0,1.047648
1.0,0.92601663
1.0,1.0655109
-1.0,0.9927742
1.0,1.0416328
-1.0,0.94347078
-1.0,0.77449441
1.0,1.070037
1.0,1.0258783
-1.0,1.0946312
-1.0,0.46617457
1.0,0.94812221
-1.0,0.92827685
1.0,-0.1161534
1.0,1.0037996
1.0,0.82428134
1.0,1.0468434
-1.0,0.82934767
1.0,0.99115551
-1.0,0.98744308
1.0,0.80876718
1.0,1.0558172
-1.0,0.99513292
1.0,0.98944441
1.0,0.55916806
-1.0,-1.2686235
-1.0,1.1308079
-1.0,0.92868032
1.0,0.3065131
1.0,0.99885686
-1.0,0.97999007
-1.0,0.93287429
1.0,1.0248209
1.0,0.51805857
1.0,1.0027975
1.0,0.86904513
-1.0,0.88810539
-1.0,0.86884548
1.0,0.87285011
1.0,0.86594369
1.0,0.91981252
1.0,0.19466382
1.0,0.43916693
1.0,0.81997636
-1.0,1.0787055
-1.0,1.0001119
1.0,1.0351857
1.0,0.96764418
1.0,1.0535635
1.0,0.95170119
1.0,0.70502143
-1.0,0.69095899
-1.0,1.0118381
1.0,0.76798469
-1.0,0.98319035
1.0,1.0277643
1.0,1.0371788
1.0,1.0254731
1.0,1.0955645
-1.0,1.206607
1.0,0.98775255
1.0,0.04852056
1.0,0.94935458
-1.0,1.01745
1.0,0.88242737
1.0,1.0082635
1.0,1.0237467
1.0,1.0121351
-1.0,0.82677254
1.0,1.0235413
1.0,0.95844001
1.0,0.98875563
1.0,1.023971
-1.0,0.66068688
1.0,0.88587735
1.0,0.96723012
1.0,1.1199461
1.0,0.98625187
1.0,0.69657191
1.0,1.0921014
-1.0,1.0499974
-1.0,1.0388191
1.0,0.98737991
1.0,0.95477118
1.0,0.77913029
1.0,0.94065292
1.0,0.9457188
1.0,0.68280644
1.0,0.99394296
1.0,1.0742358
1.0,1.0244267
-1.0,1.1009854
1.0,0.68953469
-1.0,0.88103424
1.0,0.8559078
1.0,1.0078755
1.0,0.8180156
1.0,0.86478712
1.0,0.95315713
1.0,1.0792054
1.0,0.70517291
1.0,-0.40309171
1.0,1.034436
1.0,0.53158674
1.0,0.88827762
1.0,0.83713751
1.0,0.76701832
-1.0,0.93426452
-1.0,1.0404979
1.0,0.71541136
1.0,0.96203659
1.0,1.0214322
1.0,0.43211691
1.0,-0.067754866
1.0,1.0933342
1.0,1.0766977
1.0,1.0933972
1.0,0.97692866
1.0,0.629539
1.0,1.002239
-1.0,1.0264318
1.0,0.98364973
1.0,0.81486994
-1.0,0.67870768
-1.0,0.99708293
1.0,1.0647062
-1.0,1.0049321
1.0,0.79614612
1.0,0.89453163
-1.0,0.1308639
1.0,1.0382679
1.0,-0.91816776
-1.0,1.0568019
1.0,0.95813786
1.0,0.62695658
1.0,2.1662609e-06
1.0,1.0211609
1.0,0.98666153
1.0,1.0368773
1.0,0.49161582
1.0,1.0149082
1.0,0.95175172
1.0,0.65150143
1.0,0.91921989
1.0,1.0769888
1.0,0.85354711
1.0,0.82444956
-1.0,1.0448233
1.0,0.96611265
1.0,1.0655427
-1.0,1.0162626
-1.0,1.0956163
1.0,0.0056759255
1.0,1.0325524
1.0,0.96231558
-1.0,-0.48611032
1.0,0.86721071
1.0,0.62489899
1.0,0.72123107
1.0,0.77068786
-1.0,1.0416237
-1.0,1.0048533
1.0,0.92100031
1.0,0.97316416
1.0,1.068582
1.0,0.93614515
1.0,0.95919399
1.0,0.91533717
1.0,0.26860183
-1.0,0.85143616
1.0,1.0417016
1.0,1.0797828
1.0,1.0757904
-1.0,0.40124049
-1.0,1.010399
1.0,1.0495852
1.0,1.0516208
1.0,0.91239398
1.0,0.71395515
-1.0,0.91794288
-1.0,0.49092441
1.0,0.97340829
1.0,0.81183101
-1.0,0.98266775
-1.0,0.99918216
1.0,0.85605388
1.0,1.0534472
-1.0,0.66796423
1.0,0.76807731
1.0,0.99043857
-1.0,-1.1421441
1.0,0.76246
1.0,0.892648
1.0,1.0183578
1.0,0.77592338
1.0,1.0096545
-1.0,0.9596207
1.0,0.46778565
-1.0,-0.39395562
1.0,1.0195523
1.0,0.36013085
1.0,1.0061325
1.0,1.0463394
-1.0,0.99748515
1.0,0.95059225
1.0,0.49370852
1.0,0.39133416
1.0,0.92720423
-1.0,1.0378817
1.0,0.92460666
1.0,0.95359193
-1.0,-0.050303137
1.0,0.82636485
1.0,0.81828237
1.0,0.95108998
-1.0,0.96227269
1.0,0.87584075
-1.0,0.96258009
-1.0,0.66458037
1.0,1.0707263
-1.0,0.95979767
1.0,1.0238905
1.0,0.80881045
1.0,1.0251926
1.0,1.1170773
1.0,0.98734275
1.0,0.9445585
1.0,1.0820064
1.0,0.48253958
1.0,0.8143106
1.0,0.90390498
-1.0,1.017772
1.0,1.0403306
-1.0,0.71144695
1.0,1.1562961
1.0,0.68578254
-1.0,1.0015708
1.0,0.97128992
1.0,0.15399317
-1.0,0.96872716
1.0,-0.57473524
1.0,0.815801
-1.0,0.92572783
1.0,1.029389
1.0,0.94116077
1.0,0.47746502
1.0,0.98339409
1.0,1.0563447
1.0,1.0118339
1.0,1.0351684
1.0,-0.38431606
1.0,0.80569501
-1.0,0.97304475
-1.0,1.0202427
-1.0,0.84331512
1.0,1.0475572
-1.0,0.83212929
1.0,0.94910163
-1.0,0.82530461
1.0,1.071351
1.0,0.26814832
-1.0,0.98564557
-1.0,0.69615202
-1.0,1.0152898
1.0,1.016804
1.0,0.89466298
1.0,0.61265931
1.0,1.0387003
-1.0,0.8623495
-1.0,1.074729
-1.0,0.95823122
1.0,0.77475514
-1.0,0.95123165
1.0,1.0153997
-1.0,0.9785487
1.0,0.85881118
1.0,0.93293909
-1.0,0.92140712
-1.0,1.0108543
1.0,0.84147422
1.0,1.2347833
1.0,0.9056216
1.0,1.0762926
1.0,1.0098646
1.0,0.95108589
-1.0,0.89329216
1.0,0.81412335
-1.0,0.82554398
-1.0,1.0208945
1.0,0.86351888
1.0,1.0365703
1.0,1.0093598
1.0,1.272875
1.0,1.0200394
-1.0,0.94720541
1.0,1.0510128
1.0,0.98797712
1.0,1.0090307
1.0,0.62652047
1.0,0.97254448
1.0,0.91103726
1.0,0.98385378
1.0,0.87695291
1.0,0.84627809
1.0,1.0161608
-1.0,1.0551827
1.0,1.0592377
-1.0,0.55893015
1.0,0.63423527
1.0,0.95891021
-1.0,-0.027908485
1.0,1.0119185
1.0,1.0284258
1.0,0.97999593
1.0,1.0222335
1.0,0.92911892
1.0,0.98698473
-1.0,0.57530999
1.0,1.0565093
1.0,0.87829508
1.0,1.0509389
1.0,1.1094474
1.0,1.0360696
1.0,1.045518
1.0,0.86070201
-1.0,0.028463524
1.0,0.31228869
1.0,0.95852832
-1.0,0.51964362
-1.0,1.0428323
-1.0,1.0327163
1.0,1.003018
1.0,0.92404975
-1.0,1.0850639
1.0,0.89675275
-1.0,1.009076
1.0,0.94112088
-1.0,1.0998561
-1.0,0.93550979
1.0,1.0417685
1.0,1.0570694
1.0,0.65576342
1.0,-0.97083742
-1.0,1.0727495
1.0,0.9301687
1.0,1.0437267
1.0,1.365682
1.0,0.96356509
-1.0,0.86606107
1.0,0.54606271
1.0,0.99745268
1.0,0.2378939
1.0,1.0724473
1.0,0.71148002
1.0,0.90589496
1.0,1.0171779
1.0,1.0194846
1.0,0.27098369
1.0,-0.86527676
1.0,0.55864752
-1.0,0.9991248
1.0,1.0120912
1.0,0.96170286
1.0,0.90211422
1.0,0.97380985
1.0,1.0985727
1.0,0.7730349
1.0,0.68852111
1.0,0.81962422
1.0,0.16398712
-1.0,1.0457853
1.0,1.1061571
1.0,0.50394496
-1.0,0.95232995
1.0,0.17683356
-1.0,0.89286599
1.0,1.0153708
1.0,1.0964938
1.0,1.0006951
1.0,0.80182529
-1.0,0.69232956
1.0,0.84032947
1.0,1.147341
1.0,0.86054492
1.0,0.99912875
-1.0,0.98305934
-1.0,1.0890208
1.0,0.84453921
1.0,0.96384091
1.0,0.99606706
1.0,1.0180702
-1.0,0.87321541
1.0,1.0287387
1.0,1.040018
1.0,1.0582991
1.0,0.87665903
1.0,0.98745699
1.0,0.13885638
1.0,1.0341237
1.0,0.96393744
1.0,-0.0081530023
1.0,1.0445613
1.0,0.20446633
1.0,0.37071743
1.0,0.98689721
-1.0,1.0452903
1.0,0.97621847
-1.0,1.0262456
-1.0,1.0235193
1.0,0.65550612
1.0,0.99256328
-1.0,0.87519942
1.0,1.016412
1.0,1.0237647
-1.0,0.95944901
-1.0,0.18958262
-1.0,1.0393637
1.0,1.000095
1.0,0.99538572
-1.0,0.82785082
-1.0,1.0957285
1.0,1.0757977
1.0,0.10344613
1.0,0.91434305
1.0,0.93315848
-1.0,0.93786263
-1.0,0.37088806
-1.0,-0.12708145
1.0,0.53496862
1.0,0.93918571
1.0,1.0393249
1.0,1.0541258
1.0,-0.7806066
1.0,0.9531772
1.0,1.1546267
1.0,0.60550312
-1.0,0.91812872
-1.0,1.0557663
-1.0,0.89526466
1.0,0.97581254
1.0,1.0168165
1.0,1.030996
1.0,1.1244811
-1.0,0.9559548
1.0,0.9862129
-1.0,-0.62824674
-1.0,0.89264801
1.0,1.0392864
-1.0,-2.3117277
-1.0,0.54583996
-1.0,-0.79780001
1.0,0.8437191
1.0,0.74267209
1.0,0.99881294
1.0,1.0682638
1.0,1.041355
1.0,1.0381611
1.0,0.33969626
1.0,1.0429177
1.0,1.0037676
1.0,0.014143985
-1.0,0.88588515
1.0,1.0603616
1.0,1.000931
-1.0,1.0504926
1.0,0.93683824
1.0,1.0219298
1.0,1.0501203
1.0,0.49426422
1.0,0.90787945
-1.0,0.96123078
1.0,0.86327911
1.0,1.0397013
-1.0,0.97681533
1.0,0.54359083
1.0,0.51700483
1.0,-0.064711048
-1.0,0.98732777
1.0,1.0109446
1.0,0.96067966
1.0,1.0498497
1.0,0.9216926
1.0,0.25353015
1.0,0.86237225
1.0,0.97108829
1.0,1.0053439
1.0,-1.81113
-1.0,1.0555148
-1.0,1.0052236
-1.0,1.0126861
1.0,0.68645233
-1.0,0.71272462
1.0,0.9935738
1.0,0.86463029
1.0,0.81936905
1.0,1.0185526
1.0,-1.3087626
-1.0,0.93689661
1.0,0.96211643
1.0,1.004063
1.0,0.16051489
-1.0,0.6681909
1.0,1.0126862
1.0,1.0535255
-1.0,1.0932694
1.0,0.59625406
1.0,0.69291466
1.0,0.94356108
1.0,0.96783512
1.0,-0.6130005
1.0,0.91034587
1.0,1.0522869
1.0,0.79594044
1.0,1.0019902
-1.0,1.0415221
-1.0,0.95055929
1.0,0.93227797
-1.0,0.99896442
1.0,1.0455869
1.0,1.0594968
1.0,0.99273598
1.0,-0.1378671
-1.0,0.42234767
1.0,1.0093014
1.0,0.87236538
1.0,1.0028589
1.0,1.0792593
1.0,0.69811221
1.0,1.0759207
1.0,0.89924759
-1.0,1.0296152
-1.0,1.0067546
1.0,0.36649097
1.0,-1.4095843
1.0,1.0364028
-1.0,0.95077412
-1.0,0.57842598
1.0,0.85410569
1.0,0.9153128
-1.0,1.0462
1.0,0.74840695
1.0,0.85630213
1.0,0.93688173
-1.0,-0.51187318
-1.0,1.1231991
1.0,1.0875256
1.0,1.0679176
1.0,0.77320129
-1.0,0.62893226
1.0,0.98793906
1.0,0.93181681
1.0,0.94080748
1.0,1.0259927
-1.0,0.97701549
1.0,0.93580648
-1.0,1.0415603
1.0,1.0296223
-1.0,0.96857058
1.0,0.92296813
1.0,0.83024188
1.0,1.0431089
1.0,1.0614534
1.0,0.95776566
1.0,0.80060983
1.0,1.0373408
-1.0,0.86887371
-1.0,0.82658
-1.0,0.56201519
-1.0,1.0652154
1.0,-0.63896111
-1.0,1.0072505
-1.0,1.0346543
-1.0,1.0468467
1.0,0.67061055
-1.0,0.95650161
1.0,0.9554671
1.0,0.61909453
1.0,0.84093766
-1.0,0.94092181
1.0,0.99526513
1.0,0.21967775
1.0,-0.67389114
-1.0,-1.1271157
1.0,0.8859143
1.0,0.88089258
1.0,1.035001
-1.0,0.94868468
1.0,0.92081682
1.0,1.0179412
1.0,1.3889264
1.0,0.59346263
-1.0,0.96870437
-1.0,1.0999464
1.0,0.83478486
-1.0,1.0544425
-1.0,1.050157
-1.0,0.71241776
-1.0,0.85726613
1.0,1.0095632
1.0,0.79793091
1.0,1.2105348
-1.0,0.8132704
1.0,0.87146849
1.0,1.0622635
-1.0,0.95356071
-1.0,1.034539
1.0,0.51686866
1.0,0.76450035
1.0,0.88795896
-1.0,1.0139927
1.0,0.97313181
1.0,0.60989715
1.0,0.82362699
1.0,1.0134755
-1.0,0.96013724
1.0,1.0442836
1.0,0.8436264
-1.0,1.0549657
-1.0,0.98455411
1.0,0.94048599
1.0,1.0266056
1.0,0.9720067
1.0,1.0206237
1.0,0.29118737
-1.0,1.0639985
1.0,0.91359835
-1.0,-0.4845702
-1.0,0.85535693
-1.0,0.84772188
-1.0,1.0217212
1.0,0.97263929
1.0,0.98336784
-1.0,1.0703333
1.0,-0.44120221
1.0,0.95476013
-1.0,1.0568358
1.0,0.91832392
1.0,1.0208512
1.0,0.96855878
1.0,1.0558494
-1.0,0.36809569
-1.0,0.94995499
1.0,1.0022971
-1.0,0.47088314
-1.0,0.90299307
1.0,0.97602895
1.0,1.0517618
-1.0,1.0791548
-1.0,0.78588097
-1.0,0.84737679
-1.0,1.0375498
-1.0,1.0966058
-1.0,1.0062594
-1.0,1.0745789
1.0,0.29320281
-1.0,1.0337047
-1.0,0.96787518
1.0,0.92330011
-1.0,1.0632154
1.0,1.0129036
1.0,-0.16468213
1.0,0.92983113
1.0,0.69261389
1.0,0.98765242
-1.0,0.96429822
1.0,0.94898266
-1.0,0.21497446
-1.0,-0.69793016
1.0,-0.34031973
-1.0,0.77458928
1.0,-0.019302615
-1.0,0.59235225
-1.0,0.90800303
1.0,0.2060036
1.0,0.95934771
1.0,1.0203258
1.0,1.0514971
1.0,0.70547101
-1.0,0.70772527
1.0,0.81532623
1.0,1.0787107
-1.0,1.0153206
-1.0,0.72330127
-1.0,0.80104501
1.0,0.99214231
1.0,0.93051915
1.0,0.90322912
1.0,-0.11536306
-1.0,0.74733337
1.0,0.70707077
1.0,0.92226921
1.0,1.0825467
1.0,1.0480345
1.0,0.97281869
1.0,0.95713721
-1.0,0.96763453
1.0,1.0433655
-1.0,1.0429311
1.0,0.63025077
1.0,0.63500051
1.0,0.97677465
1.0,0.9544112
-1.0,1.0428858
1.0,0.73518528
1.0,1.0186466
1.0,1.0177794
1.0,1.036518
1.0,1.0503497
1.0,0.93293097
-1.0,0.98273517
1.0,1.0409094
1.0,0.95469748
1.0,-0.25167552
1.0,0.84225408
1.0,1.0022205
-1.0,1.0422028
1.0,1.0587022
1.0,-0.038359213
-1.0,1.0251356
1.0,1.0732724
1.0,0.82830005
1.0,0.42453219
1.0,1.0520876
1.0,0.37544197
1.0,0.59673102
-1.0,0.85012071
1.0,1.004213
1.0,0.99841246
1.0,1.0118069
-1.0,0.98798082
1.0,1.0220914
1.0,-0.30989439
1.0,1.3792061
1.0,0.98987662
1.0,0.98034145
1.0,1.0768034
1.0,1.0782455
-1.0,0.74491524
1.0,0.97342563
-1.0,1.0439921
-1.0,1.0740053
1.0,0.81144955
-1.0,1.028312
1.0,0.091633648
-1.0,0.99140801
-1.0,1.0272712
1.0,1.0658872
1.0,1.0164885
-1.0,0.88739697
-1.0,0.57022856
1.0,0.76889496
-1.0,0.96324725
1.0,0.84440363
1.0,0.96730835
1.0,0.78545451
1.0,0.81309318
1.0,0.74377509
1.0,1.0102365
1.0,0.8452053
-1.0,0.93209966
1.0,0.93801684
1.0,1.0158731
1.0,1.065033
1.0,0.99018298
1.0,1.0617131
1.0,1.0016887
-1.0,0.79028772
1.0,1.0343961
-1.0,0.98527667
1.0,0.66502174
1.0,0.93384452
1.0,0.98594919
1.0,0.90683056
1.0,0.9679688
1.0,0.95380682
-1.0,0.99304638
1.0,0.57371255
-1.0,1.0246552
1.0,1.0018453
-1.0,0.96063567
1.0,0.94732474
1.0,1.012813
-1.0,0.95695094
1.0,0.87094727
1.0,0.83623075
1.0,1.0760157
1.0,1.0982906
1.0,-0.49642362
1.0,0.97160996
-1.0,0.8807439
1.0,1.0113621
1.0,0.56256224
1.0,0.79556412
-1.0,1.0266751
1.0,1.0343686
1.0,0.95506992
-1.0,1.0201869
1.0,0.70570356
1.0,0.61480914
1.0,1.1162183
1.0,1.0113755
1.0,0.4110814
1.0,1.019193
1.0,0.95410307
1.0,1.0787668
1.0,0.73407986
1.0,0.80830986
1.0,1.0669929
-1.0,-1.1446564
1.0,0.67791904
1.0,1.0978682
1.0,0.95724722
1.0,1.0121697
1.0,-1.1829482
1.0,0.92203296
-1.0,1.0106599
1.0,1.0468253
-1.0,1.0733822
1.0,1.0389136
-1.0,0.394649
1.0,0.98529588
1.0,1.042153
-1.0,0.43039193
1.0,1.002019
1.0,1.0677797
-1.0,0.86563179
1.0,1.0388466
1.0,1.0509328
1.0,1.0997327
1.0,1.0297113
1.0,0.84549696
-1.0,0.97371809
1.0,1.0396497
1.0,0.8019873
1.0,0.70192419
1.0,1.0336524
1.0,0.98595197
-1.0,1.0093173
1.0,0.6251852
1.0,1.0547519
-1.0,0.967993
-1.0,1.0554181
-1.0,0.85323414
1.0,1.0150694
1.0,0.56106821
-1.0,1.033284
1.0,0.45376795
-1.0,1.1332286
-1.0,0.87132903
1.0,1.009404
1.0,1.0378444
1.0,0.98498018
1.0,0.85582739
-1.0,1.0546381
-1.0,0.52228134
1.0,0.98936443
-1.0,1.0437574
1.0,0.98322595
1.0,0.97748289
1.0,0.57190725
1.0,0.93667742
1.0,0.93741617
1.0,0.9716791
-1.0,0.69245268
-1.0,1.1126721
1.0,0.52342612
1.0,1.0922214
-1.0,0.69751156
1.0,0.96320387
1.0,0.98989768
1.0,0.26757372
-1.0,1.060926
-1.0,1.084064
-1.0,0.61220433
1.0,1.0348441
-1.0,0.97123827
1.0,-0.45237597
-1.0,0.78706478
1.0,0.91407056
-1.0,1.0335727
1.0,-1.937879
1.0,0.76836242
1.0,0.69899918
1.0,1.0394505
1.0,1.0044762
1.0,1.0008381
1.0,0.51258968
1.0,1.1111181
-1.0,0.85569505
-1.0,1.0208874
1.0,0.99691682
-1.0,0.91327191
1.0,0.91291962
1.0,0.94045567
1.0,0.94912886
1.0,0.98589647
1.0,0.89939727
1.0,-0.03993765
1.0,0.97437704
1.0,0.71688307
1.0,0.6285485
1.0,0.98971665
1.0,1.0480338
-1.0,0.71929936
1.0,0.50879372
1.0,1.0182695
-1.0,0.97533168
-1.0,1.0242559
1.0,-1.1112668
1.0,0.61817003
1.0,1.0265615
1.0,0.84185884
-1.0,-0.18825949
1.0,0.49151329
-1.0,1.0085131
-1.0,1.0658562
1.0,1.0243901
-1.0,0.93060079
-1.0,0.9394203
-1.0,1.0056955
-1.0,1.0059624
-1.0,0.63674305
-1.0,1.0500216
-1.0,0.74147046
1.0,0.39839711
-1.0,0.49063307
1.0,-0.30240549
1.0,1.002381
-1.0,1.0342898
-1.0,0.96492938
-1.0,1.0528918
1.0,0.9269472
1.0,0.99177652
1.0,0.99326995
1.0,1.0407802
1.0,1.0188223
1.0,0.9551711
-1.0,1.0313074
1.0,0.83946806
1.0,-0.15194285
-1.0,0.52993897
1.0,0.98379383
-1.0,0.70816491
1.0,0.89758203
1.0,1.0259219
1.0,0.99510582
1.0,0.81992791
1.0,0.63545254
1.0,-0.012194528
1.0,0.74910123
1.0,0.87114929
-1.0,0.883675
-1.0,0.7012676
-1.0,0.97886125
1.0,0.98588206
-1.0,0.98085288
-1.0,1.1714573
1.0,0.85935168
-1.0,0.96222677
1.0,0.44864089
1.0,0.95537536
1.0,0.84112754
1.0,0.0012342465
1.0,0.99606888
-1.0,0.82628633
1.0,1.0076521
1.0,0.90186349
1.0,0.99903892
1.0,1.0297914
1.0,0.88267108
-1.0,-0.31833657
-1.0,0.91924045
1.0,0.99419089
1.0,1.0097904
-1.0,1.0068721
1.0,0.94176111
1.0,0.7979184
1.0,0.9589422
1.0,-0.086883789
-1.0,0.98106223
1.0,0.92661977
1.0,1.0559287
-1.0,1.0801051
1.0,-0.45704949
1.0,1.0966485
-1.0,0.59068759
1.0,0.30120906
1.0,0.86799625
-1.0,1.0802328
1.0,1.0084846
-1.0,0.90792638
-1.0,1.002775
-1.0,0.99492354
-1.0,0.98119981
1.0,0.99131158
-1.0,1.0072238
1.0,0.74161043
1.0,1.0541138
1.0,1.0522589
-1.0,0.87151861
1.0,0.95838145
1.0,-0.96932068
1.0,1.0258663
1.0,0.83795178
-1.0,0.92525908
-1.0,1.0131699
1.0,0.85428196
-1.0,0.46832857
1.0,1.0067658
-1.0,1.021433
-1.0,0.96212125
-1.0,0.82777655
1.0,0.71735178
1.0,1.0352409
1.0,0.76994417
1.0,0.74784064
1.0,0.92798816
-1.0,0.2299405
1.0,0.67777019
1.0,1.0220062
1.0,0.30309515
1.0,0.97433462
-1.0,0.85153692
1.0,1.0955996
1.0,0.9130995
-1.0,0.94807308
1.0,0.88590654
1.0,0.66416955
-1.0,0.86829018
-1.0,1.0636616
1.0,0.82773472
-1.0,0.97126317
1.0,1.0496418
1.0,1.0182599
-1.0,1.0353658
1.0,-0.82001934
1.0,1.046796
1.0,0.8804645
1.0,1.0083437
1.0,1.1082163
1.0,1.0294519
1.0,0.95096286
1.0,0.9923545
-1.0,0.34849513
1.0,1.0127701
1.0,0.88158931
1.0,0.89687303
-1.0,0.94722352
1.0,0.89427194
1.0,0.61257319
1.0,-0.70504989
1.0,0.84113414
1.0,0.9754449
1.0,0.11405494
1.0,1.0119137
-1.0,1.0431373
-1.0,0.97434947
-1.0,0.52080383
1.0,1.0071663
1.0,0.90464989
-1.0,1.0464588
-1.0,0.73431935
1.0,-0.48640825
1.0,0.9816388
-1.0,1.0173864
1.0,1.0157047
1.0,1.1321157
1.0,1.0293822
1.0,1.1223281
1.0,1.0464819
-1.0,0.97620963
1.0,0.84359488
1.0,0.99953347
1.0,1.0121974
-1.0,0.7451449
1.0,0.77935318
1.0,1.0146641
1.0,1.0595337
1.0,1.0528834
1.0,0.81986021
1.0,1.0297775
1.0,0.5127196
1.0,0.98981644
-1.0,0.61833706
-1.0,0.96531593
1.0,1.0527535
1.0,0.80443517
1.0,1.0131219
-1.0,1.0024528
1.0,1.0578824
1.0,0.92805874
1.0,1.0573172
1.0,1.0669542
1.0,0.99037368
1.0,1.0072203
1.0,0.51647466
1.0,0.76494717
1.0,1.0502151
-1.0,1.0107266
1.0,0.97547945
1.0,1.0521748
-1.0,1.0364583
1.0,0.91954008
-1.0,0.047218441
1.0,0.94899669
-1.0,0.91974903
1.0,0.73477427
1.0,1.0283778
1.0,0.83333952
-1.0,0.80427067
1.0,0.99457564
-1.0,1.0372477
-1.0,0.58693879
1.0,1.1198961
1.0,0.87667706
1.0,0.56645195
1.0,0.99713499
1.0,0.80438525
1.0,0.97001721
1.0,0.97702682
-1.0,0.94085897
1.0,1.0698537
1.0,0.75478051
-1.0,1.0260997
1.0,0.78318122
1.0,1.111184
1.0,0.67138625
1.0,0.88556274
1.0,0.7971102
1.0,1.0390549
1.0,0.78375544
1.0,-0.93954477
-1.0,0.95444591
1.0,1.023155
-1.0,1.0335289
-1.0,0.46171864
1.0,1.0194725
1.0,0.94844707
1.0,0.63213913
1.0,0.99051267
1.0,1.0511374
1.0,0.99103532
1.0,0.62477434
-1.0,0.9700891
1.0,0.96543981
1.0,0.84075491
1.0,0.8733548
1.0,0.81480776
1.0,0.80866475
1.0,1.0309992
1.0,1.0163003
1.0,0.90922052
1.0,1.0054121
1.0,0.99048367
1.0,1.014706
1.0,0.97322461
1.0,1.0337039
-1.0,0.87448719
1.0,0.95969318
1.0,1.0487381
1.0,1.1057365
1.0,0.70539125
1.0,0.33576866
1.0,1.071109
-1.0,0.91488559
1.0,0.72462627
1.0,1.0154603
1.0,1.0368155
-1.0,0.6027153
1.0,1.0504238
1.0,0.95121826
-1.0,1.0530556
1.0,1.0407549
1.0,0.94744243
1.0,1.0294548
1.0,0.94430644
1.0,0.40534349
-1.0,1.0392453
-1.0,-0.9616997
1.0,0.76487845
1.0,0.86628457
-1.0,0.75218405
1.0,0.59177898
1.0,0.7593885
1.0,0.32228373
1.0,0.97173423
1.0,0.86709329
-1.0,0.86148687
1.0,1.0922875
1.0,-0.73247495
1.0,0.92495685
-1.0,1.082145
1.0,0.94069427
1.0,1.0027864
1.0,1.0670753
-1.0,0.60226748
-1.0,1.0172239
1.0,1.0585075
1.0,0.67663507
-1.0,0.92666599
-1.0,0.88652979
1.0,1.0592933
-1.0,0.87710295
1.0,0.99034564
1.0,0.91790601
1.0,0.32851413
-1.0,0.98855212
1.0,0.91254561
-1.0,0.87096684
1.0,1.0628567
1.0,0.98600417
-1.0,0.69287069
1.0,0.88429437
1.0,0.93251857
1.0,0.92667368
1.0,1.013241
-1.0,-0.17209034
1.0,1.028586
1.0,0.999405
1.0,0.96843207
-1.0,1.0666022
-1.0,1.0805155
1.0,1.0233944
1.0,1.0126004
1.0,1.0117644
-1.0,1.0477516
1.0,0.95470365
1.0,0.9730314
-1.0,0.40929548
1.0,0.53767868
-1.0,0.84530077
-1.0,0.75946534
-1.0,1.0150661
1.0,1.0315552
-1.0,0.99331067
-1.0,0.6952118
1.0,0.98706222
-1.0,0.74452743
-1.0,1.0126052
-1.0,0.87606567
1.0,1.0241928
-1.0,-1.0813732
-1.0,0.98773537
-1.0,1.054847
-1.0,1.0712928
1.0,-0.85781548
1.0,0.80462102
1.0,0.98515639
1.0,1.0047085
1.0,0.89768094
1.0,-0.22661016
1.0,0.76926806
-1.0,0.92475948
1.0,1.0138226
1.0,0.9670509
1.0,0.49098615
-1.0,-0.5566231
1.0,1.0560593
-1.0,0.92567629
1.0,0.84300663
1.0,0.72550074
1.0,0.98583798
-1.0,0.91658915
1.0,1.0480899
1.0,0.97696376
1.0,-0.049806022
-1.0,0.50087291
-1.0,0.58311049
1.0,0.76522975
1.0,1.0006454
1.0,1.0318302
1.0,1.0077175
1.0,1.0665129
1.0,1.0978336
1.0,1.0170292
-1.0,1.0473679
-1.0,0.96849627
-1.0,0.34017238
1.0,1.0204455
1.0,0.75468691
-1.0,0.52560015
-1.0,0.95121192
1.0,0.90690058
1.0,0.99711302
-1.0,0.95522097
-1.0,1.0168101
-1.0,1.0184682
1.0,1.0008919
-1.0,0.95455242
1.0,0.95205631
1.0,1.0405619
1.0,1.0114177
1.0,0.87152643
1.0,0.54634563
-1.0,0.97920843
1.0,1.0079248
1.0,0.89426162
-1.0,0.63798225
1.0,1.0161675
1.0,0.98283775
-1.0,1.0176814
1.0,1.0929855
-1.0,0.8190872
-1.0,1.0031878
-1.0,0.98638148
1.0,1.0183758
1.0,0.95530848
1.0,0.59331225
1.0,0.96971
1.0,0.96094927
-1.0,1.0358875
1.0,1.0100067
-1.0,1.001322
1.0,1.0332358
-1.0,0.91691486
1.0,0.72177442
-1.0,0.96572029
1.0,1.0680256
1.0,0.89953165
1.0,1.0419637
1.0,1.011856
1.0,0.53678226
-1.0,1.0479721
1.0,0.99005257
-1.0,1.0161389
1.0,0.18942266
1.0,1.1024089
1.0,-0.24038555
1.0,0.98598164
1.0,0.89457232
1.0,0.64459882
1.0,1.029773
1.0,1.0629292
1.0,1.0008094
-1.0,0.9734068
1.0,0.99099593
1.0,0.81461628
-1.0,0.98289087
-1.0,1.0755541
1.0,0.93813998
-1.0,0.88130292
-1.0,1.0754465
1.0,1.0481867
1.0,0.66640034
-1.0,0.98653873
1.0,0.97872564
1.0,0.71882954
